BASEDATE	BASEVALUE	BLENDADMIN	BLENDDESC	BLENDID	CLIENTID	DATAPROVIDER	DATASOURCE	ENDDATE	FIRSTDELIVERY	FKEY	INDEXDESC	ITEM	LASTDELIVERY	LASTEDITOR	PERIOD	REBALANCING_FREQ	STARTDATE	SYSTEM	UPDATED	USERID	WEIGHT	XLENDDATE	XLSTARTDATE
2012-12-31	1000.000000000	<Blend Administrator>	UKS107	UKS107	GB-HSBCAM	FTSE Group	FTSE All World		2013-07-16	FBTDZ0MO	FTAJP		2015-08-14	RIMES-CD1	1	Monthly Business	2012-12-31	SYS-MARKIT-EDM	2015-03-24 10:19:21	HSBCAMCADIS-FTP	0.020000000		41274
2012-12-31	1000.000000000	<Blend Administrator>	UKS107	UKS107	GB-HSBCAM	MSCI	MSCI Equity Indices		2013-07-16	FBTDZ0MO	R016.R		2015-08-14	RIMES-CD1	1	Monthly Business	2012-12-31	SYS-MARKIT-EDM	2015-03-24 10:19:21	HSBCAMCADIS-FTP	0.050000000		41274
2012-12-31	1000.000000000	<Blend Administrator>	UKS107	UKS107	GB-HSBCAM	FTSE Group	FTSE GILT Government Bond Index		2013-07-16	FBTDZ0MO	BG05		2015-08-14	RIMES-CD1	1	Monthly Business	2012-12-31	SYS-MARKIT-EDM	2015-03-24 10:19:21	HSBCAMCADIS-FTP	0.210000000		41274
2012-12-31	1000.000000000	<Blend Administrator>	UKS107	UKS107	GB-HSBCAM	FTSE Group	FTSE GILT Government Bond Index		2013-07-16	FBTDZ0MO	IL01		2015-08-14	RIMES-CD1	1	Monthly Business	2012-12-31	SYS-MARKIT-EDM	2015-03-24 10:19:21	HSBCAMCADIS-FTP	0.100000000		41274
2012-12-31	1000.000000000	<Blend Administrator>	UKS107	UKS107	GB-HSBCAM	RIMES Technologies Corporation	RIMES Blend		2013-07-16	FBTDZ0MO	UKIPDRIF	Price Index	2015-08-14	RIMES-CD1	1	Monthly Business	2012-12-31	SYS-MARKIT-EDM	2015-03-24 10:19:21	HSBCAMCADIS-FTP	0.040000000		41274
2012-12-31	1000.000000000	<Blend Administrator>	UKS107	UKS107	GB-HSBCAM	RIMES Technologies Corporation	RIMES Blend		2013-07-16	FBTDZ0MO	GBPLIBOR3M	Price Index	2015-08-14	RIMES-CD1	1	Monthly Business	2012-12-31	SYS-MARKIT-EDM	2015-03-24 10:19:21	HSBCAMCADIS-FTP	0.030000000		41274
2012-12-31	1000.000000000	<Blend Administrator>	UKS108	UKS108	GB-HSBCAM	MSCI	MSCI Equity Indices		2013-05-30	FD5FTH34	US.R		2015-08-13	RIMES-FS	1	Monthly Business	2012-12-31	SYS-MARKIT-EDM	2015-02-05 12:27:21	HSBCAMCADIS-FTP	0.117000000		41274
2012-12-31	1000.000000000	<Blend Administrator>	UKS108	UKS108	GB-HSBCAM	MSCI	MSCI Equity Indices		2013-05-30	FD5FTH34	EMGL.R		2015-08-13	RIMES-FS	1	Monthly Business	2012-12-31	SYS-MARKIT-EDM	2015-02-05 12:27:21	HSBCAMCADIS-FTP	0.045000000		41274
2012-12-31	1000.000000000	<Blend Administrator>	UKS108	UKS108	GB-HSBCAM	Bloomberg Data Solutions	Private DB - HSBC AMG - Bloomberg Data License		2013-05-30	FD5FTH34	UK17	Total Return	2015-08-13	RIMES-FS	1	Monthly Business	2012-12-31	SYS-MARKIT-EDM	2015-02-05 12:27:21	HSBCAMCADIS-FTP	0.009000000		41274
2012-12-31	1000.000000000	<Blend Administrator>	UKS108	UKS108	GB-HSBCAM	FTSE Group	FTSE UK Indices		2013-05-30	FD5FTH34	FTSEAS		2015-08-13	RIMES-FS	1	Monthly Business	2012-12-31	SYS-MARKIT-EDM	2015-02-05 12:27:21	HSBCAMCADIS-FTP	0.419000000		41274
2012-12-31	1000.000000000	<Blend Administrator>	UKS108	UKS108	GB-HSBCAM	MSCI	MSCI Equity Indices		2013-05-30	FD5FTH34	EUGB.R		2015-08-13	RIMES-FS	1	Monthly Business	2012-12-31	SYS-MARKIT-EDM	2015-02-05 12:27:21	HSBCAMCADIS-FTP	0.072000000		41274
2012-12-31	1000.000000000	<Blend Administrator>	UKS108	UKS108	GB-HSBCAM	MSCI	MSCI Equity Indices		2013-05-30	FD5FTH34	JP.R		2015-08-13	RIMES-FS	1	Monthly Business	2012-12-31	SYS-MARKIT-EDM	2015-02-05 12:27:21	HSBCAMCADIS-FTP	0.038000000		41274
2012-12-31	1000.000000000	<Blend Administrator>	UKS108	UKS108	GB-HSBCAM	MSCI	MSCI Equity Indices		2013-05-30	FD5FTH34	PAJP.R		2015-08-13	RIMES-FS	1	Monthly Business	2012-12-31	SYS-MARKIT-EDM	2015-02-05 12:27:21	HSBCAMCADIS-FTP	0.052000000		41274
2012-12-31	1000.000000000	<Blend Administrator>	UKS108	UKS108	GB-HSBCAM	Markit Group Limited	iBoxx Indices		2013-05-30	FD5FTH34	IXBV		2015-08-13	RIMES-FS	1	Monthly Business	2012-12-31	SYS-MARKIT-EDM	2015-02-05 12:27:21	HSBCAMCADIS-FTP	0.006000000		41274
2012-12-31	1000.000000000	<Blend Administrator>	UKS108	UKS108	GB-HSBCAM	RIMES Technologies Corporation	RIMES Blend		2013-05-30	FD5FTH34	LPX50Iú	Price Index	2015-08-13	RIMES-FS	1	Monthly Business	2012-12-31	SYS-MARKIT-EDM	2015-02-05 12:27:21	HSBCAMCADIS-FTP	0.017500000		41274
2012-12-31	1000.000000000	<Blend Administrator>	UKS108	UKS108	GB-HSBCAM	RIMES Technologies Corporation	RIMES Blend		2013-05-30	FD5FTH34	DJUBGBT	Price Index	2015-08-13	RIMES-FS	1	Monthly Business	2012-12-31	SYS-MARKIT-EDM	2015-02-05 12:27:21	HSBCAMCADIS-FTP	0.050000000		41274
2012-12-31	1000.000000000	<Blend Administrator>	UKS108	UKS108	GB-HSBCAM	RIMES Technologies Corporation	RIMES Blend		2013-05-30	FD5FTH34	GBPLIBOR3M	Price Index	2015-08-13	RIMES-FS	1	Monthly Business	2012-12-31	SYS-MARKIT-EDM	2015-02-05 12:27:21	HSBCAMCADIS-FTP	0.025000000		41274
2012-12-31	1000.000000000	<Blend Administrator>	UKS108	UKS108	GB-HSBCAM	FTSE Group	FTSE EPRA/NAREIT		2013-05-30	FD5FTH34	ELUK		2015-08-13	RIMES-FS	1	Monthly Business	2012-12-31	SYS-MARKIT-EDM	2015-02-05 12:27:21	HSBCAMCADIS-FTP	0.022000000		41274
2012-12-31	1000.000000000	<Blend Administrator>	UKS108	UKS108	GB-HSBCAM	RIMES Technologies Corporation	RIMES Blend		2013-05-30	FD5FTH34	UKIPDRIF	Price Index	2015-08-13	RIMES-FS	1	Monthly Business	2012-12-31	SYS-MARKIT-EDM	2015-02-05 12:27:21	HSBCAMCADIS-FTP	0.022000000		41274
2012-12-31	1000.000000000	<Blend Administrator>	UKS108	UKS108	GB-HSBCAM	MSCI	MSCI Equity Indices		2013-05-30	FD5FTH34	WRLD.R		2015-08-13	RIMES-FS	1	Monthly Business	2012-12-31	SYS-MARKIT-EDM	2015-02-05 12:27:21	HSBCAMCADIS-FTP	0.044500000		41274
2012-12-31	1000.000000000	<Blend Administrator>	UKS108	UKS108	GB-HSBCAM	HFR Hedge Fund Research Inc	Hedge Fund Research Indices		2013-05-30	FD5FTH34	HFRXGL		2015-08-13	RIMES-FS	1	Monthly Business	2012-12-31	SYS-MARKIT-EDM	2015-02-05 12:27:21	HSBCAMCADIS-FTP	0.061000000		41274
2012-12-31	1000.000000000	<Blend Administrator>	UKS109	UKS109	GB-HSBCAM	MSCI	MSCI Equity Indices		2013-06-04	FWG2SSJH	EMGL.R		2015-08-13	RIMES-FS	1	Monthly Business	2012-12-31	SYS-MARKIT-EDM	2015-02-05 12:27:21	HSBCAMCADIS-FTP	0.013000000		41274
2012-12-31	1000.000000000	<Blend Administrator>	UKS109	UKS109	GB-HSBCAM	MSCI	MSCI Equity Indices		2013-06-04	FWG2SSJH	WRLD.R		2015-08-13	RIMES-FS	1	Monthly Business	2012-12-31	SYS-MARKIT-EDM	2015-02-05 12:27:21	HSBCAMCADIS-FTP	0.010000000		41274
2012-12-31	1000.000000000	<Blend Administrator>	UKS109	UKS109	GB-HSBCAM	MSCI	MSCI Equity Indices		2013-06-04	FWG2SSJH	JP.R		2015-08-13	RIMES-FS	1	Monthly Business	2012-12-31	SYS-MARKIT-EDM	2015-02-05 12:27:21	HSBCAMCADIS-FTP	0.018000000		41274
2012-12-31	1000.000000000	<Blend Administrator>	UKS109	UKS109	GB-HSBCAM	MSCI	MSCI Equity Indices		2013-06-04	FWG2SSJH	PAJP.R		2015-08-13	RIMES-FS	1	Monthly Business	2012-12-31	SYS-MARKIT-EDM	2015-02-05 12:27:21	HSBCAMCADIS-FTP	0.016000000		41274
2012-12-31	1000.000000000	<Blend Administrator>	UKS109	UKS109	GB-HSBCAM	Bloomberg Data Solutions	Private DB - HSBC AMG - Bloomberg Data License		2013-06-04	FWG2SSJH	EU17	Total Return	2015-08-13	RIMES-FS	1	Monthly Business	2012-12-31	SYS-MARKIT-EDM	2015-02-05 12:27:21	HSBCAMCADIS-FTP	0.238000000		41274
2012-12-31	1000.000000000	<Blend Administrator>	UKS109	UKS109	GB-HSBCAM	MSCI	MSCI Equity Indices		2013-06-04	FWG2SSJH	EUGB.R		2015-08-13	RIMES-FS	1	Monthly Business	2012-12-31	SYS-MARKIT-EDM	2015-02-05 12:27:21	HSBCAMCADIS-FTP	0.151000000		41274
2012-12-31	1000.000000000	<Blend Administrator>	UKS109	UKS109	GB-HSBCAM	RIMES Technologies Corporation	RIMES Blend		2013-06-04	FWG2SSJH	EURLIBOR3M	Price Index	2015-08-13	RIMES-FS	1	Monthly Business	2012-12-31	SYS-MARKIT-EDM	2015-02-05 12:27:21	HSBCAMCADIS-FTP	0.091000000		41274
2012-12-31	1000.000000000	<Blend Administrator>	UKS109	UKS109	GB-HSBCAM	Citigroup Inc	Citigroup International Fixed Income		2013-06-04	FWG2SSJH	SBEBU		2015-08-13	RIMES-FS	1	Monthly Business	2012-12-31	SYS-MARKIT-EDM	2015-02-05 12:27:21	HSBCAMCADIS-FTP	0.149000000		41274
2012-12-31	1000.000000000	<Blend Administrator>	UKS109	UKS109	GB-HSBCAM	Barclays	Barclays Fixed Income Indices (Series B)		2013-06-04	FWG2SSJH	538		2015-08-13	RIMES-FS	1	Monthly Business	2012-12-31	SYS-MARKIT-EDM	2015-02-05 12:27:21	HSBCAMCADIS-FTP	0.112000000		41274
2012-12-31	1000.000000000	<Blend Administrator>	UKS109	UKS109	GB-HSBCAM	RIMES Technologies Corporation	RIMES Blend		2013-06-04	FWG2SSJH	DJUBGBT	Price Index	2015-08-13	RIMES-FS	1	Monthly Business	2012-12-31	SYS-MARKIT-EDM	2015-02-05 12:27:21	HSBCAMCADIS-FTP	0.032000000		41274
2012-12-31	1000.000000000	<Blend Administrator>	UKS109	UKS109	GB-HSBCAM	HFR Hedge Fund Research Inc	Hedge Fund Research Indices		2013-06-04	FWG2SSJH	HFRXGL		2015-08-13	RIMES-FS	1	Monthly Business	2012-12-31	SYS-MARKIT-EDM	2015-02-05 12:27:21	HSBCAMCADIS-FTP	0.025000000		41274
2012-12-31	1000.000000000	<Blend Administrator>	UKS109	UKS109	GB-HSBCAM	FTSE Group	FTSE EPRA/NAREIT		2013-06-04	FWG2SSJH	EPEU		2015-08-13	RIMES-FS	1	Monthly Business	2012-12-31	SYS-MARKIT-EDM	2015-02-05 12:27:21	HSBCAMCADIS-FTP	0.023000000		41274
2012-12-31	1000.000000000	<Blend Administrator>	UKS109	UKS109	GB-HSBCAM	RIMES Technologies Corporation	RIMES Blend		2013-06-04	FWG2SSJH	LPX50Iú	Price Index	2015-08-13	RIMES-FS	1	Monthly Business	2012-12-31	SYS-MARKIT-EDM	2015-02-05 12:27:21	HSBCAMCADIS-FTP	0.020000000		41274
2012-12-31	1000.000000000	<Blend Administrator>	UKS109	UKS109	GB-HSBCAM	MSCI	MSCI Equity Indices		2013-06-04	FWG2SSJH	US.R		2015-08-13	RIMES-FS	1	Monthly Business	2012-12-31	SYS-MARKIT-EDM	2015-02-05 12:27:21	HSBCAMCADIS-FTP	0.058000000		41274
2012-12-31	1000.000000000	<Blend Administrator>	UKS109	UKS109	GB-HSBCAM	FTSE Group	FTSE UK Indices		2013-06-04	FWG2SSJH	FTSEAS		2015-08-13	RIMES-FS	1	Monthly Business	2012-12-31	SYS-MARKIT-EDM	2015-02-05 12:27:21	HSBCAMCADIS-FTP	0.044000000		41274
2007-12-31	1000.000000000	<Blend Administrator>	UKS11	UKS11	GB-HSBCAM	Citigroup Inc	Citigroup International Fixed Income				SBNJ15UC	Total Return			1	Monthly Business	2007-12-31			HSBCAMCADIS-FTP	0.900000000		39447
2007-12-31	1000.000000000	<Blend Administrator>	UKS11	UKS11	GB-HSBCAM	Merrill Lynch	Merrill Lynch Fixed Income				CVA2				1	Monthly Business	2007-12-31			HSBCAMCADIS-FTP	0.100000000		39447
2012-12-31	1000.000000000	<Blend Administrator>	UKS110	UKS110	GB-HSBCAM	Citigroup Inc	Citigroup International Fixed Income		2013-06-05	FYIUCRPS	SBEBU		2015-08-13	RIMES-FS	1	Monthly Business	2012-12-31	SYS-MARKIT-EDM	2015-02-05 12:27:21	HSBCAMCADIS-FTP	0.073000000		41274
2012-12-31	1000.000000000	<Blend Administrator>	UKS110	UKS110	GB-HSBCAM	FTSE Group	FTSE UK Indices		2013-06-05	FYIUCRPS	FTSEAS		2015-08-13	RIMES-FS	1	Monthly Business	2012-12-31	SYS-MARKIT-EDM	2015-02-05 12:27:21	HSBCAMCADIS-FTP	0.092000000		41274
2012-12-31	1000.000000000	<Blend Administrator>	UKS110	UKS110	GB-HSBCAM	FTSE Group	FTSE EPRA/NAREIT		2013-06-05	FYIUCRPS	EPEU		2015-08-13	RIMES-FS	1	Monthly Business	2012-12-31	SYS-MARKIT-EDM	2015-02-05 12:27:21	HSBCAMCADIS-FTP	0.027000000		41274
2012-12-31	1000.000000000	<Blend Administrator>	UKS110	UKS110	GB-HSBCAM	RIMES Technologies Corporation	RIMES Blend		2013-06-05	FYIUCRPS	DJUBGBT	Price Index	2015-08-13	RIMES-FS	1	Monthly Business	2012-12-31	SYS-MARKIT-EDM	2015-02-05 12:27:21	HSBCAMCADIS-FTP	0.041000000		41274
2012-12-31	1000.000000000	<Blend Administrator>	UKS110	UKS110	GB-HSBCAM	Bloomberg Data Solutions	Private DB - HSBC AMG - Bloomberg Data License		2013-06-05	FYIUCRPS	EU17	Total Return	2015-08-13	RIMES-FS	1	Monthly Business	2012-12-31	SYS-MARKIT-EDM	2015-02-05 12:27:21	HSBCAMCADIS-FTP	0.057000000		41274
2012-12-31	1000.000000000	<Blend Administrator>	UKS110	UKS110	GB-HSBCAM	MSCI	MSCI Equity Indices		2013-06-05	FYIUCRPS	EUGB.R		2015-08-13	RIMES-FS	1	Monthly Business	2012-12-31	SYS-MARKIT-EDM	2015-02-05 12:27:21	HSBCAMCADIS-FTP	0.315000000		41274
2012-12-31	1000.000000000	<Blend Administrator>	UKS110	UKS110	GB-HSBCAM	MSCI	MSCI Equity Indices		2013-06-05	FYIUCRPS	PAJP.R		2015-08-13	RIMES-FS	1	Monthly Business	2012-12-31	SYS-MARKIT-EDM	2015-02-05 12:27:21	HSBCAMCADIS-FTP	0.034000000		41274
2012-12-31	1000.000000000	<Blend Administrator>	UKS110	UKS110	GB-HSBCAM	MSCI	MSCI Equity Indices		2013-06-05	FYIUCRPS	JP.R		2015-08-13	RIMES-FS	1	Monthly Business	2012-12-31	SYS-MARKIT-EDM	2015-02-05 12:27:21	HSBCAMCADIS-FTP	0.037000000		41274
2012-12-31	1000.000000000	<Blend Administrator>	UKS110	UKS110	GB-HSBCAM	MSCI	MSCI Equity Indices		2013-06-05	FYIUCRPS	EMGL.R		2015-08-13	RIMES-FS	1	Monthly Business	2012-12-31	SYS-MARKIT-EDM	2015-02-05 12:27:21	HSBCAMCADIS-FTP	0.028000000		41274
2012-12-31	1000.000000000	<Blend Administrator>	UKS110	UKS110	GB-HSBCAM	MSCI	MSCI Equity Indices		2013-06-05	FYIUCRPS	WRLD.R		2015-08-13	RIMES-FS	1	Monthly Business	2012-12-31	SYS-MARKIT-EDM	2015-02-05 12:27:21	HSBCAMCADIS-FTP	0.020000000		41274
2012-12-31	1000.000000000	<Blend Administrator>	UKS110	UKS110	GB-HSBCAM	RIMES Technologies Corporation	RIMES Blend		2013-06-05	FYIUCRPS	LPX50Iú	Price Index	2015-08-13	RIMES-FS	1	Monthly Business	2012-12-31	SYS-MARKIT-EDM	2015-02-05 12:27:21	HSBCAMCADIS-FTP	0.020000000		41274
2012-12-31	1000.000000000	<Blend Administrator>	UKS110	UKS110	GB-HSBCAM	RIMES Technologies Corporation	RIMES Blend		2013-06-05	FYIUCRPS	EURLIBOR3M	Price Index	2015-08-13	RIMES-FS	1	Monthly Business	2012-12-31	SYS-MARKIT-EDM	2015-02-05 12:27:21	HSBCAMCADIS-FTP	0.025000000		41274
2012-12-31	1000.000000000	<Blend Administrator>	UKS110	UKS110	GB-HSBCAM	Barclays	Barclays Fixed Income Indices (Series B)		2013-06-05	FYIUCRPS	538		2015-08-13	RIMES-FS	1	Monthly Business	2012-12-31	SYS-MARKIT-EDM	2015-02-05 12:27:21	HSBCAMCADIS-FTP	0.055000000		41274
2012-12-31	1000.000000000	<Blend Administrator>	UKS110	UKS110	GB-HSBCAM	HFR Hedge Fund Research Inc	Hedge Fund Research Indices		2013-06-05	FYIUCRPS	HFRXGL		2015-08-13	RIMES-FS	1	Monthly Business	2012-12-31	SYS-MARKIT-EDM	2015-02-05 12:27:21	HSBCAMCADIS-FTP	0.052000000		41274
2012-12-31	1000.000000000	<Blend Administrator>	UKS110	UKS110	GB-HSBCAM	MSCI	MSCI Equity Indices		2013-06-05	FYIUCRPS	US.R		2015-08-13	RIMES-FS	1	Monthly Business	2012-12-31	SYS-MARKIT-EDM	2015-02-05 12:27:21	HSBCAMCADIS-FTP	0.124000000		41274
2012-12-31	1000.000000000	<Blend Administrator>	UKS111	UKS111	GB-HSBCAM	Citigroup Inc	Citigroup International Fixed Income				SBED2A35	Total Return			1	Monthly Business	2012-12-31			HSBCAMCADIS-FTP	0.500000000		41274
2012-12-31	1000.000000000	<Blend Administrator>	UKS111	UKS111	GB-HSBCAM	MSCI	MSCI Equity Indices				ACWI.R				1	Monthly Business	2012-12-31			HSBCAMCADIS-FTP	0.450000000		41274
2012-12-31	1000.000000000	<Blend Administrator>	UKS111	UKS111	GB-HSBCAM	RIMES Technologies Corporation	RIMES Blend				USDLIBOR3M	Price Index			1	Monthly Business	2012-12-31			HSBCAMCADIS-FTP	0.050000000		41274
2012-12-31	1000.000000000	<Blend Administrator>	UKS112	UKS112	GB-HSBCAM	Citigroup Inc	Citigroup International Fixed Income		2013-06-12	FRSSMGFH	SBED2A35	Total Return	2015-08-14	RIMES-FS	1	Monthly Business	2012-12-31	SYS-MARKIT-EDM	2015-02-05 12:27:21	HSBCAMCADIS-FTP	0.400000000		41274
2012-12-31	1000.000000000	<Blend Administrator>	UKS112	UKS112	GB-HSBCAM	MSCI	MSCI Equity Indices		2013-06-12	FRSSMGFH	ACWI.R		2015-08-14	RIMES-FS	1	Monthly Business	2012-12-31	SYS-MARKIT-EDM	2015-02-05 12:27:21	HSBCAMCADIS-FTP	0.500000000		41274
2012-12-31	1000.000000000	<Blend Administrator>	UKS112	UKS112	GB-HSBCAM	HFR Hedge Fund Research Inc	Hedge Fund Research Indices		2013-06-12	FRSSMGFH	HFRXGL		2015-08-14	RIMES-FS	1	Monthly Business	2012-12-31	SYS-MARKIT-EDM	2015-02-05 12:27:21	HSBCAMCADIS-FTP	0.050000000		41274
2012-12-31	1000.000000000	<Blend Administrator>	UKS112	UKS112	GB-HSBCAM	RIMES Technologies Corporation	RIMES Blend		2013-06-12	FRSSMGFH	USDLIBOR3M	Price Index	2015-08-14	RIMES-FS	1	Monthly Business	2012-12-31	SYS-MARKIT-EDM	2015-02-05 12:27:21	HSBCAMCADIS-FTP	0.050000000		41274
2012-12-31	1000.000000000	<Blend Administrator>	UKS113	UKS113	GB-HSBCAM	RIMES Technologies Corporation	RIMES Blend		2014-09-17	F5EWROFP	USDLIBOR3M	Price Index	2015-08-14	RIMES-FS	1	Monthly Business	2012-12-31	SYS-MARKIT-EDM	2015-02-05 12:27:21	HSBCAMCADIS-FTP	0.050000000		41274
2012-12-31	1000.000000000	<Blend Administrator>	UKS113	UKS113	GB-HSBCAM	HFR Hedge Fund Research Inc	Hedge Fund Research Indices		2014-09-17	F5EWROFP	HFRXGL		2015-08-14	RIMES-FS	1	Monthly Business	2012-12-31	SYS-MARKIT-EDM	2015-02-05 12:27:21	HSBCAMCADIS-FTP	0.200000000		41274
2012-12-31	1000.000000000	<Blend Administrator>	UKS113	UKS113	GB-HSBCAM	MSCI	MSCI Equity Indices		2014-09-17	F5EWROFP	ACWI.R		2015-08-14	RIMES-FS	1	Monthly Business	2012-12-31	SYS-MARKIT-EDM	2015-02-05 12:27:21	HSBCAMCADIS-FTP	0.250000000		41274
2012-12-31	1000.000000000	<Blend Administrator>	UKS113	UKS113	GB-HSBCAM	Citigroup Inc	Citigroup International Fixed Income		2014-09-17	F5EWROFP	SBED2A35	Total Return	2015-08-14	RIMES-FS	1	Monthly Business	2012-12-31	SYS-MARKIT-EDM	2015-02-05 12:27:21	HSBCAMCADIS-FTP	0.500000000		41274
2013-05-31	1000.000000000	<Blend Administrator>	UKS114	UKS114	GB-HSBCAM	Barclays	Barclays Fixed Income ABS Indices		2013-05-31	FOEJULAR	21892	Total Return in US Dollars	2015-08-14	RIMES-FS	1	Monthly Business	2013-05-31	SYS-MARKIT-EDM	2015-02-05 12:27:21	HSBCAMCADIS-FTP	0.600000000		41425
2013-05-31	1000.000000000	<Blend Administrator>	UKS114	UKS114	GB-HSBCAM	Markit Group Limited	Markit CMBX Indices		2013-05-31	FOEJULAR	137BEKAD4	Clean Price	2015-08-14	RIMES-FS	1	Monthly Business	2013-05-31	SYS-MARKIT-EDM	2015-02-05 12:27:21	HSBCAMCADIS-FTP	0.400000000		41425
2012-12-31	1000.000000000	<Blend Administrator>	UKS115	UKS115	GB-HSBCAM	MSCI	MSCI Equity Indices		2013-07-03	FGYEVTOE	CFJP.R		2015-08-14	RIMES-CD1	1	Monthly Business	2012-12-31	SYS-MARKIT-EDM	2015-03-24 10:21:37	HSBCAMCADIS-FTP	0.058000000		41274
2012-12-31	1000.000000000	<Blend Administrator>	UKS115	UKS115	GB-HSBCAM	MSCI	MSCI Equity Indices		2013-07-03	FGYEVTOE	EMGL.R		2015-08-14	RIMES-CD1	1	Monthly Business	2012-12-31	SYS-MARKIT-EDM	2015-03-24 10:21:37	HSBCAMCADIS-FTP	0.072000000		41274
2012-12-31	1000.000000000	<Blend Administrator>	UKS115	UKS115	GB-HSBCAM	FTSE Group	FTSE UK Indices		2013-07-03	FGYEVTOE	FTSEAS		2015-08-14	RIMES-CD1	1	Monthly Business	2012-12-31	SYS-MARKIT-EDM	2015-03-24 10:21:37	HSBCAMCADIS-FTP	0.128000000		41274
2012-12-31	1000.000000000	<Blend Administrator>	UKS115	UKS115	GB-HSBCAM	Irish Stock Exchange Limited	Irish Stock Exchange Indices		2013-07-03	FGYEVTOE	ISEQALL		2015-08-14	RIMES-CD1	1	Monthly Business	2012-12-31	SYS-MARKIT-EDM	2015-03-24 10:21:37	HSBCAMCADIS-FTP	0.150000000		41274
2012-12-31	1000.000000000	<Blend Administrator>	UKS115	UKS115	GB-HSBCAM	FTSE Group	FTSE All World		2013-07-03	FGYEVTOE	FTAJP		2015-08-14	RIMES-CD1	1	Monthly Business	2012-12-31	SYS-MARKIT-EDM	2015-03-24 10:21:37	HSBCAMCADIS-FTP	0.052000000		41274
2012-12-31	1000.000000000	<Blend Administrator>	UKS115	UKS115	GB-HSBCAM	S&P Dow Jones Indices LLC	S&P Index Alert		2013-07-03	FGYEVTOE	SP500		2015-08-14	RIMES-CD1	1	Monthly Business	2012-12-31	SYS-MARKIT-EDM	2015-03-24 10:21:37	HSBCAMCADIS-FTP	0.140000000		41274
2012-12-31	1000.000000000	<Blend Administrator>	UKS115	UKS115	GB-HSBCAM	Merrill Lynch	Merrill Lynch Fixed Income		2013-07-03	FGYEVTOE	HEC4		2015-08-14	RIMES-CD1	1	Monthly Business	2012-12-31	SYS-MARKIT-EDM	2015-03-24 10:21:37	HSBCAMCADIS-FTP	0.020000000		41274
2012-12-31	1000.000000000	<Blend Administrator>	UKS115	UKS115	GB-HSBCAM	MSCI	MSCI Equity Indices		2013-07-03	FGYEVTOE	WRLD.R		2015-08-14	RIMES-CD1	1	Monthly Business	2012-12-31	SYS-MARKIT-EDM	2015-03-24 10:21:37	HSBCAMCADIS-FTP	0.050000000		41274
2012-12-31	1000.000000000	<Blend Administrator>	UKS115	UKS115	GB-HSBCAM	FTSE Group	FTSE All World		2013-07-03	FGYEVTOE	FTRWEK		2015-08-14	RIMES-CD1	1	Monthly Business	2012-12-31	SYS-MARKIT-EDM	2015-03-24 10:21:37	HSBCAMCADIS-FTP	0.240000000		41274
2012-12-31	1000.000000000	<Blend Administrator>	UKS115	UKS115	GB-HSBCAM	HFR Hedge Fund Research Inc	Hedge Fund Research Indices		2013-07-03	FGYEVTOE	HFRIFOF		2015-08-14	RIMES-CD1	1	Monthly Business	2012-12-31	SYS-MARKIT-EDM	2015-03-24 10:21:37	HSBCAMCADIS-FTP	0.020000000		41274
2012-12-31	1000.000000000	<Blend Administrator>	UKS115	UKS115	GB-HSBCAM	JPMorgan Chase & Co.	J.P. Morgan - EMBI SERIES - Emerging Market Bond Indices		2013-07-03	FGYEVTOE	EMBIG		2015-08-14	RIMES-CD1	1	Monthly Business	2012-12-31	SYS-MARKIT-EDM	2015-03-24 10:21:37	HSBCAMCADIS-FTP	0.020000000		41274
2012-12-31	1000.000000000	<Blend Administrator>	UKS115	UKS115	GB-HSBCAM	RIMES Technologies Corporation	RIMES Blend		2013-07-03	FGYEVTOE	DJUBGBT	Price Index	2015-08-14	RIMES-CD1	1	Monthly Business	2012-12-31	SYS-MARKIT-EDM	2015-03-24 10:21:37	HSBCAMCADIS-FTP	0.030000000		41274
2012-12-31	1000.000000000	<Blend Administrator>	UKS115	UKS115	GB-HSBCAM	RIMES Technologies Corporation	RIMES Blend		2013-07-03	FGYEVTOE	EURLIBID1W	Price Index	2015-08-14	RIMES-CD1	1	Monthly Business	2012-12-31	SYS-MARKIT-EDM	2015-03-24 10:21:37	HSBCAMCADIS-FTP	0.020000000		41274
2012-12-31	1000.000000000	<Blend Administrator>	UKS116	UKS116	GB-HSBCAM	FTSE Group	FTSE UK Indices		2013-07-03	FKUOPWMM	FTSEAS		2015-08-14	RIMES-CD1	1	Monthly Business	2012-12-31	SYS-MARKIT-EDM	2015-03-24 10:21:20	HSBCAMCADIS-FTP	0.095000000		41274
2012-12-31	1000.000000000	<Blend Administrator>	UKS116	UKS116	GB-HSBCAM	Irish Stock Exchange Limited	Irish Stock Exchange Indices		2013-07-03	FKUOPWMM	ISEQALL		2015-08-14	RIMES-CD1	1	Monthly Business	2012-12-31	SYS-MARKIT-EDM	2015-03-24 10:21:20	HSBCAMCADIS-FTP	0.123000000		41274
2012-12-31	1000.000000000	<Blend Administrator>	UKS116	UKS116	GB-HSBCAM	FTSE Group	FTSE All World		2013-07-03	FKUOPWMM	FTRWEK		2015-08-14	RIMES-CD1	1	Monthly Business	2012-12-31	SYS-MARKIT-EDM	2015-03-24 10:21:20	HSBCAMCADIS-FTP	0.180000000		41274
