BACKDATE	CLIENTID	DATE	FEEDID	FEEDTYPE	FKEY	LEVEL	SYSTEM	USERID
	GB-HSBCAM	2015-09-08	BLND_FR40_FI	Blend	F29NDW7N	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-09	BLND_FR40_FI	Blend	F29NDW7N	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-10	BLND_FR40_FI	Blend	F29NDW7N	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-11	BLND_FR40_FI	Blend	F29NDW7N	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-20	ULBF_30896HUSD_CON	Undefined	F2AGQQUO	Constituent	thinkFolio	HALBIS-FTP
	GB-HSBCAM	2015-08-21	ULBF_30896HUSD_CON	Undefined	F2AGQQUO	Constituent	thinkFolio	HALBIS-FTP
	GB-HSBCAM	2015-08-24	ULBF_30896HUSD_CON	Undefined	F2AGQQUO	Constituent	thinkFolio	HALBIS-FTP
	GB-HSBCAM	2015-08-25	ULBF_30896HUSD_CON	Undefined	F2AGQQUO	Constituent	thinkFolio	HALBIS-FTP
	GB-HSBCAM	2015-08-26	ULBF_30896HUSD_CON	Undefined	F2AGQQUO	Constituent	thinkFolio	HALBIS-FTP
	GB-HSBCAM	2015-08-27	ULBF_30896HUSD_CON	Undefined	F2AGQQUO	Constituent	thinkFolio	HALBIS-FTP
	GB-HSBCAM	2015-08-28	ULBF_30896HUSD_CON	Undefined	F2AGQQUO	Constituent	thinkFolio	HALBIS-FTP
	GB-HSBCAM	2015-08-31	ULBF_30896HUSD_CON	Undefined	F2AGQQUO	Constituent	thinkFolio	HALBIS-FTP
	GB-HSBCAM	2015-09-01	ULBF_30896HUSD_CON	Undefined	F2AGQQUO	Constituent	thinkFolio	HALBIS-FTP
	GB-HSBCAM	2015-09-02	ULBF_30896HUSD_CON	Undefined	F2AGQQUO	Constituent	thinkFolio	HALBIS-FTP
	GB-HSBCAM	2015-09-03	ULBF_30896HUSD_CON	Undefined	F2AGQQUO	Constituent	thinkFolio	HALBIS-FTP
	GB-HSBCAM	2015-09-04	ULBF_30896HUSD_CON	Undefined	F2AGQQUO	Constituent	thinkFolio	HALBIS-FTP
	GB-HSBCAM	2015-09-07	ULBF_30896HUSD_CON	Undefined	F2AGQQUO	Constituent	thinkFolio	HALBIS-FTP
	GB-HSBCAM	2015-09-08	ULBF_30896HUSD_CON	Undefined	F2AGQQUO	Constituent	thinkFolio	HALBIS-FTP
	GB-HSBCAM	2015-09-09	ULBF_30896HUSD_CON	Undefined	F2AGQQUO	Constituent	thinkFolio	HALBIS-FTP
	GB-HSBCAM	2015-09-10	ULBF_30896HUSD_CON	Undefined	F2AGQQUO	Constituent	thinkFolio	HALBIS-FTP
	GB-HSBCAM	2015-09-11	ULBF_30896HUSD_CON	Undefined	F2AGQQUO	Constituent	thinkFolio	HALBIS-FTP
	GB-HSBCAM	2015-08-20	BLND_HKC103_FI	Undefined	F2BJZRW0	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-21	BLND_HKC103_FI	Undefined	F2BJZRW0	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-24	BLND_HKC103_FI	Undefined	F2BJZRW0	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-25	BLND_HKC103_FI	Undefined	F2BJZRW0	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-26	BLND_HKC103_FI	Undefined	F2BJZRW0	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-27	BLND_HKC103_FI	Undefined	F2BJZRW0	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-28	BLND_HKC103_FI	Undefined	F2BJZRW0	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-31	BLND_HKC103_FI	Undefined	F2BJZRW0	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-01	BLND_HKC103_FI	Undefined	F2BJZRW0	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-02	BLND_HKC103_FI	Undefined	F2BJZRW0	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-03	BLND_HKC103_FI	Undefined	F2BJZRW0	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-04	BLND_HKC103_FI	Undefined	F2BJZRW0	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-07	BLND_HKC103_FI	Undefined	F2BJZRW0	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-08	BLND_HKC103_FI	Undefined	F2BJZRW0	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-09	BLND_HKC103_FI	Undefined	F2BJZRW0	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-10	BLND_HKC103_FI	Undefined	F2BJZRW0	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-11	BLND_HKC103_FI	Undefined	F2BJZRW0	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-20	FTAW_FTAJP_EQ	Constituent	F2C6UOOJ	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-21	FTAW_FTAJP_EQ	Constituent	F2C6UOOJ	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-24	FTAW_FTAJP_EQ	Constituent	F2C6UOOJ	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-25	FTAW_FTAJP_EQ	Constituent	F2C6UOOJ	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-26	FTAW_FTAJP_EQ	Constituent	F2C6UOOJ	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-27	FTAW_FTAJP_EQ	Constituent	F2C6UOOJ	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-28	FTAW_FTAJP_EQ	Constituent	F2C6UOOJ	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-31	FTAW_FTAJP_EQ	Constituent	F2C6UOOJ	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-01	FTAW_FTAJP_EQ	Constituent	F2C6UOOJ	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-02	FTAW_FTAJP_EQ	Constituent	F2C6UOOJ	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-03	FTAW_FTAJP_EQ	Constituent	F2C6UOOJ	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-04	FTAW_FTAJP_EQ	Constituent	F2C6UOOJ	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-07	FTAW_FTAJP_EQ	Constituent	F2C6UOOJ	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-08	FTAW_FTAJP_EQ	Constituent	F2C6UOOJ	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-09	FTAW_FTAJP_EQ	Constituent	F2C6UOOJ	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-10	FTAW_FTAJP_EQ	Constituent	F2C6UOOJ	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-11	FTAW_FTAJP_EQ	Constituent	F2C6UOOJ	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-20	LBFI_30648_FI	Constituent	F2CEKPOC	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-21	LBFI_30648_FI	Constituent	F2CEKPOC	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-24	LBFI_30648_FI	Constituent	F2CEKPOC	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-25	LBFI_30648_FI	Constituent	F2CEKPOC	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-26	LBFI_30648_FI	Constituent	F2CEKPOC	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-27	LBFI_30648_FI	Constituent	F2CEKPOC	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-28	LBFI_30648_FI	Constituent	F2CEKPOC	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
2015-08-28	GB-HSBCAM	2015-08-31	LBFI_30648_FI	Constituent	F2CEKPOC	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-01	LBFI_30648_FI	Constituent	F2CEKPOC	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-02	LBFI_30648_FI	Constituent	F2CEKPOC	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-03	LBFI_30648_FI	Constituent	F2CEKPOC	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-04	LBFI_30648_FI	Constituent	F2CEKPOC	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-07	LBFI_30648_FI	Constituent	F2CEKPOC	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-08	LBFI_30648_FI	Constituent	F2CEKPOC	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-09	LBFI_30648_FI	Constituent	F2CEKPOC	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-10	LBFI_30648_FI	Constituent	F2CEKPOC	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-11	LBFI_30648_FI	Constituent	F2CEKPOC	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-20	BLND_FR30_FI	Blend	F2COAI8K	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-21	BLND_FR30_FI	Blend	F2COAI8K	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-24	BLND_FR30_FI	Blend	F2COAI8K	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-25	BLND_FR30_FI	Blend	F2COAI8K	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-26	BLND_FR30_FI	Blend	F2COAI8K	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-27	BLND_FR30_FI	Blend	F2COAI8K	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-28	BLND_FR30_FI	Blend	F2COAI8K	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-31	BLND_FR30_FI	Blend	F2COAI8K	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-01	BLND_FR30_FI	Blend	F2COAI8K	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-02	BLND_FR30_FI	Blend	F2COAI8K	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-03	BLND_FR30_FI	Blend	F2COAI8K	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-04	BLND_FR30_FI	Blend	F2COAI8K	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-07	BLND_FR30_FI	Blend	F2COAI8K	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-08	BLND_FR30_FI	Blend	F2COAI8K	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-09	BLND_FR30_FI	Blend	F2COAI8K	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-10	BLND_FR30_FI	Blend	F2COAI8K	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-11	BLND_FR30_FI	Blend	F2COAI8K	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-20	JPEM_EMBIGD_FI	Constituent	F2CROL9W	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-21	JPEM_EMBIGD_FI	Constituent	F2CROL9W	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-24	JPEM_EMBIGD_FI	Constituent	F2CROL9W	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-25	JPEM_EMBIGD_FI	Constituent	F2CROL9W	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-26	JPEM_EMBIGD_FI	Constituent	F2CROL9W	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-27	JPEM_EMBIGD_FI	Constituent	F2CROL9W	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-28	JPEM_EMBIGD_FI	Constituent	F2CROL9W	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-31	JPEM_EMBIGD_FI	Constituent	F2CROL9W	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-01	JPEM_EMBIGD_FI	Constituent	F2CROL9W	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-02	JPEM_EMBIGD_FI	Constituent	F2CROL9W	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-03	JPEM_EMBIGD_FI	Constituent	F2CROL9W	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-04	JPEM_EMBIGD_FI	Constituent	F2CROL9W	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
2015-09-04	GB-HSBCAM	2015-09-07	JPEM_EMBIGD_FI	Constituent	F2CROL9W	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-08	JPEM_EMBIGD_FI	Constituent	F2CROL9W	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-09	JPEM_EMBIGD_FI	Constituent	F2CROL9W	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-10	JPEM_EMBIGD_FI	Constituent	F2CROL9W	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-11	JPEM_EMBIGD_FI	Constituent	F2CROL9W	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-20	MSCI_SG_R_EQ	Constituent	F2CYHC91	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-21	MSCI_SG_R_EQ	Constituent	F2CYHC91	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-24	MSCI_SG_R_EQ	Constituent	F2CYHC91	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-25	MSCI_SG_R_EQ	Constituent	F2CYHC91	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-26	MSCI_SG_R_EQ	Constituent	F2CYHC91	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-27	MSCI_SG_R_EQ	Constituent	F2CYHC91	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-28	MSCI_SG_R_EQ	Constituent	F2CYHC91	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-31	MSCI_SG_R_EQ	Constituent	F2CYHC91	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-01	MSCI_SG_R_EQ	Constituent	F2CYHC91	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-02	MSCI_SG_R_EQ	Constituent	F2CYHC91	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-03	MSCI_SG_R_EQ	Constituent	F2CYHC91	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-04	MSCI_SG_R_EQ	Constituent	F2CYHC91	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-07	MSCI_SG_R_EQ	Constituent	F2CYHC91	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-08	MSCI_SG_R_EQ	Constituent	F2CYHC91	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-09	MSCI_SG_R_EQ	Constituent	F2CYHC91	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-10	MSCI_SG_R_EQ	Constituent	F2CYHC91	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-11	MSCI_SG_R_EQ	Constituent	F2CYHC91	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-20	JPGE_GBI_EMGD_FI	Constituent	F2D0VDAV	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-21	JPGE_GBI_EMGD_FI	Constituent	F2D0VDAV	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-24	JPGE_GBI_EMGD_FI	Constituent	F2D0VDAV	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-25	JPGE_GBI_EMGD_FI	Constituent	F2D0VDAV	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-26	JPGE_GBI_EMGD_FI	Constituent	F2D0VDAV	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-27	JPGE_GBI_EMGD_FI	Constituent	F2D0VDAV	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-28	JPGE_GBI_EMGD_FI	Constituent	F2D0VDAV	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-31	JPGE_GBI_EMGD_FI	Constituent	F2D0VDAV	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-01	JPGE_GBI_EMGD_FI	Constituent	F2D0VDAV	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-02	JPGE_GBI_EMGD_FI	Constituent	F2D0VDAV	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-03	JPGE_GBI_EMGD_FI	Constituent	F2D0VDAV	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-04	JPGE_GBI_EMGD_FI	Constituent	F2D0VDAV	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-07	JPGE_GBI_EMGD_FI	Constituent	F2D0VDAV	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-08	JPGE_GBI_EMGD_FI	Constituent	F2D0VDAV	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-09	JPGE_GBI_EMGD_FI	Constituent	F2D0VDAV	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-10	JPGE_GBI_EMGD_FI	Constituent	F2D0VDAV	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-11	JPGE_GBI_EMGD_FI	Constituent	F2D0VDAV	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-20	BLND_UKS34_FI	Blend	F2HQEKUR	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-21	BLND_UKS34_FI	Blend	F2HQEKUR	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-24	BLND_UKS34_FI	Blend	F2HQEKUR	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-25	BLND_UKS34_FI	Blend	F2HQEKUR	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-26	BLND_UKS34_FI	Blend	F2HQEKUR	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-27	BLND_UKS34_FI	Blend	F2HQEKUR	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-28	BLND_UKS34_FI	Blend	F2HQEKUR	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-31	BLND_UKS34_FI	Blend	F2HQEKUR	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-01	BLND_UKS34_FI	Blend	F2HQEKUR	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-02	BLND_UKS34_FI	Blend	F2HQEKUR	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-03	BLND_UKS34_FI	Blend	F2HQEKUR	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-04	BLND_UKS34_FI	Blend	F2HQEKUR	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-07	BLND_UKS34_FI	Blend	F2HQEKUR	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-08	BLND_UKS34_FI	Blend	F2HQEKUR	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-09	BLND_UKS34_FI	Blend	F2HQEKUR	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-10	BLND_UKS34_FI	Blend	F2HQEKUR	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-11	BLND_UKS34_FI	Blend	F2HQEKUR	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-20	BLND_UKS5_FI	Blend	F2IXCJHL	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-21	BLND_UKS5_FI	Blend	F2IXCJHL	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-24	BLND_UKS5_FI	Blend	F2IXCJHL	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-25	BLND_UKS5_FI	Blend	F2IXCJHL	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-26	BLND_UKS5_FI	Blend	F2IXCJHL	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-27	BLND_UKS5_FI	Blend	F2IXCJHL	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-28	BLND_UKS5_FI	Blend	F2IXCJHL	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-31	BLND_UKS5_FI	Blend	F2IXCJHL	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-01	BLND_UKS5_FI	Blend	F2IXCJHL	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-02	BLND_UKS5_FI	Blend	F2IXCJHL	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-03	BLND_UKS5_FI	Blend	F2IXCJHL	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-04	BLND_UKS5_FI	Blend	F2IXCJHL	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-07	BLND_UKS5_FI	Blend	F2IXCJHL	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-08	BLND_UKS5_FI	Blend	F2IXCJHL	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-09	BLND_UKS5_FI	Blend	F2IXCJHL	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-10	BLND_UKS5_FI	Blend	F2IXCJHL	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-11	BLND_UKS5_FI	Blend	F2IXCJHL	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-20	BLND_UKS18_FI	Blend	F2MPJUJK	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-21	BLND_UKS18_FI	Blend	F2MPJUJK	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-24	BLND_UKS18_FI	Blend	F2MPJUJK	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-25	BLND_UKS18_FI	Blend	F2MPJUJK	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-26	BLND_UKS18_FI	Blend	F2MPJUJK	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-27	BLND_UKS18_FI	Blend	F2MPJUJK	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-28	BLND_UKS18_FI	Blend	F2MPJUJK	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-08-31	BLND_UKS18_FI	Blend	F2MPJUJK	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-01	BLND_UKS18_FI	Blend	F2MPJUJK	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-02	BLND_UKS18_FI	Blend	F2MPJUJK	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-03	BLND_UKS18_FI	Blend	F2MPJUJK	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
	GB-HSBCAM	2015-09-04	BLND_UKS18_FI	Blend	F2MPJUJK	Constituent	EDM (former CADIS)	HSBCAMCADIS-FTP
